"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1783165541466935665","Thu Apr 25 07:29:31 +0000 2024","0","@apralzolam Hal yang paling sulit sosialisi kesehatan mah... sampai dulu waktu list Topik2 KKN ada yg mengatasi stunting tapi tujuannya anak SD gak dipilih sih Btw bedanya stunting dan gizi buruk https://t.co/jcdgiZ0wRT","1783397914087424020","","apralzolam","in","","0","0","0","https://twitter.com/abdi_itusaya/status/1783397914087424020","884394151525064704","abdi_itusaya"
"1783397514550669814","Thu Apr 25 07:27:56 +0000 2024","0","Yaelahhh program pencegahan stunting mah pas masih dalam kandungan bukan udah jebret gini baru diperhatiin stunting.","1783397514550669814","","","in","(harusnya) rant.  ","0","0","0","https://twitter.com/dudidudiidumb/status/1783397514550669814","1425017686782709761","dudidudiidumb"
"1783397365690630371","Thu Apr 25 07:27:20 +0000 2024","1","Camat Ujungberung menghadiri Kegiatan Mini Lokakarya Kecamatan Dalam Rangka Upaya Percepatan Penurunan Stunting Tahun 2024. @AbriwansyahF @DiskominfoBdg @halo_bandung @humasbandung_ https://t.co/YKBBQbCbRq","1783397365690630371","https://pbs.twimg.com/media/GL_mbktaYAA4YdM.jpg","","in","Jl. Alun-alun Utara No 211 ","0","0","0","https://twitter.com/Ujungberung_Kec/status/1783397365690630371","1910118559","Ujungberung_Kec"
"1782988498146107691","Thu Apr 25 07:25:28 +0000 2024","0","@xquitavee Pencegahan Stunting itu dari dalam kandungan tolol...","1783396895295193271","","xquitavee","in","","0","0","0","https://twitter.com/yunichan1333/status/1783396895295193271","1598272498432282626","yunichan1333"
"1783396750973423993","Thu Apr 25 07:24:53 +0000 2024","0","wkwkwk mana itu pke tangan miskin amay bisa ngasih makan tp ngga ngasih sendok. percuma makan sehat buat nyegah stunting klo tangan sblm makan aja ngga dicuci","1783396750973423993","","","in","markno's daughter ","0","0","0","https://twitter.com/markjenfriendz/status/1783396750973423993","1356146557800747008","markjenfriendz"
"1783396716072567168","Thu Apr 25 07:24:45 +0000 2024","0","piye sih mencegah stunting tp sasarannya ke org yg udah bangkotan gini ya telaaaat elah ","1783396716072567168","","","in","","0","0","0","https://twitter.com/R0SEATTEE/status/1783396716072567168","1438925684840144897","R0SEATTEE"
"1783396040806486460","Thu Apr 25 07:22:04 +0000 2024","0","Maaf yah ini mah bukan mencegah stunting tp mencegah perut keroncongan.","1783396040806486460","","","in","Sulawesi Selatan, Indonesia","0","0","0","https://twitter.com/chaebolikon/status/1783396040806486460","1516798125213552644","chaebolikon"
"1783395995814113471","Thu Apr 25 07:21:53 +0000 2024","0"," mencegah stunting banyak baca dulu yuk","1783395995814113471","","","in","DNSS. DNFF.","0","0","0","https://twitter.com/Woanderlusty/status/1783395995814113471","91970899","Woanderlusty"
"1782988498146107691","Thu Apr 25 07:21:37 +0000 2024","0","@xquitavee Masih aja gak paham kalo stunting itu dari bocil banget. Ini mah dah telat. Yg bener tu benerin makan ibu hamil yg kata lu tua bangka itu bang.","1783395926691946788","","xquitavee","in","Jakarta Capital Region","0","0","0","https://twitter.com/C0REU/status/1783395926691946788","1638756266138042368","C0REU"
"1783165541466935665","Thu Apr 25 07:19:24 +0000 2024","0","@apralzolam mau tanya ini programnya sasarannya sebenernya siapa? anak untuk mencegah stunting ibu hamil atau emang semua murid di bbrp sklh negeri? bingung woy soalnya pas uji coba dl jg ke anak yg udh gede mana bisa mencegah stunting ","1783395367264067692","","apralzolam","in","月","0","0","0","https://twitter.com/woyfla/status/1783395367264067692","1249242472821043200","woyfla"
